Sample number,Total handshake duration (s),Total handshake packets,Total handshake size (B),Time MasterInformationBlock (s),Time SIB1 (s),Time SIB2 SIB3 (s),Time RRCConnectionRequest (s),Time RRCConnectionSetup (s),Time RRCConnectionSetupComplete (s),Size MasterInformationBlock (B),Size SIB1 (B),Size SIB2 SIB3 (B),Size RRCConnectionRequest (B),Size RRCConnectionSetup (B),Size RRCConnectionSetupComplete (B),
413,1.1178371906280518,7,582,0.0,0.09601902961730957,1.0492479801177979,1.0733439922332764,1.087249994277954,1.1178371906280518,37,127,75,41,66,191,
414,1.1129150390625,7,582,0.0,0.09473586082458496,1.043884038925171,1.0680458545684814,1.0818028450012207,1.1129150390625,37,127,75,41,66,191,
415,1.1655490398406982,7,582,0.0,0.09655904769897461,1.0984141826629639,1.1221601963043213,1.135462999343872,1.1655490398406982,37,127,75,41,66,191,
416,1.116990089416504,7,582,0.0,0.09718799591064453,1.0462660789489746,1.070971965789795,1.086021900177002,1.116990089416504,37,127,75,41,66,191,
417,1.0864861011505127,7,582,0.0,0.09247517585754395,1.023245096206665,1.0453832149505615,1.0580060482025146,1.0864861011505127,37,127,75,41,66,191,
418,1.186553955078125,7,582,0.0,0.09221792221069336,1.120102882385254,1.143415927886963,1.1567449569702148,1.186553955078125,37,127,75,41,66,191,
419,1.16377592086792,7,582,0.0,0.09603691101074219,1.0959389209747314,1.120007038116455,1.1338629722595215,1.16377592086792,37,127,75,41,66,191,
420,1.18389892578125,7,582,0.0,0.09678196907043457,1.1152269840240479,1.1395020484924316,1.1533889770507812,1.18389892578125,37,127,75,41,66,191,
421,1.1675939559936523,7,582,0.0,0.09565186500549316,1.099531888961792,1.1236419677734375,1.1373519897460938,1.1675939559936523,37,127,75,41,66,191,
422,1.1160078048706055,7,582,0.0,0.0935368537902832,1.048496961593628,1.0723838806152344,1.0857889652252197,1.1160078048706055,37,127,75,41,66,191,
423,1.1538581848144531,7,582,0.0,0.09688305854797363,1.0861029624938965,1.110145092010498,1.1236331462860107,1.1538581848144531,37,127,75,41,66,191,
424,1.1896281242370605,7,582,0.0,0.09168195724487305,1.1231040954589844,1.1465401649475098,1.1597230434417725,1.1896281242370605,37,127,75,41,66,191,
425,1.240067958831787,7,582,0.0,0.07016491889953613,1.1720478534698486,1.1965579986572266,1.2101049423217773,1.240067958831787,37,127,75,41,66,191,
426,1.2278950214385986,7,582,0.0,0.09977889060974121,1.1598289012908936,1.184330940246582,1.1976609230041504,1.2278950214385986,37,127,75,41,66,191,
427,1.2186131477355957,7,582,0.0,0.09546709060668945,1.1494669914245605,1.1740069389343262,1.1878960132598877,1.2186131477355957,37,127,75,41,66,191,
428,1.2279770374298096,7,582,0.0,0.09654092788696289,1.1586790084838867,1.1828510761260986,1.1970410346984863,1.2279770374298096,37,127,75,41,66,191,
429,1.1891930103302002,7,582,0.0,0.08991003036499023,1.1252670288085938,1.1480350494384766,1.160851001739502,1.1891930103302002,37,127,75,41,66,191,
430,1.2256247997283936,7,582,0.0,0.09705495834350586,1.1569268703460693,1.1813349723815918,1.1951279640197754,1.2256247997283936,37,127,75,41,66,191,
431,1.2030971050262451,7,582,0.0,0.09671306610107422,1.1344099044799805,1.1586101055145264,1.1725480556488037,1.2030971050262451,37,127,75,41,66,191,
432,1.2049660682678223,7,582,0.0,0.09637212753295898,1.1380980014801025,1.1618800163269043,1.1752650737762451,1.2049660682678223,37,127,75,41,66,191,
433,1.2587010860443115,7,582,0.0,0.09218597412109375,1.191220998764038,1.2153148651123047,1.2286279201507568,1.2587010860443115,37,127,75,41,66,191,
434,1.1725261211395264,7,582,0.0,0.09600710868835449,1.1038930416107178,1.1282339096069336,1.1421010494232178,1.1725261211395264,37,127,75,41,66,191,
435,0.9792511463165283,7,582,0.0,0.09702515602111816,0.9111490249633789,0.9357101917266846,0.949321985244751,0.9792511463165283,37,127,75,41,66,191,
436,1.2131991386413574,7,582,0.0,0.09472298622131348,1.1458489894866943,1.169023036956787,1.1822891235351562,1.2131991386413574,37,127,75,41,66,191,
437,1.2375190258026123,7,582,0.0,0.09804105758666992,1.1696739196777344,1.1940269470214844,1.2084739208221436,1.2375190258026123,37,127,75,41,66,191,
438,1.1860201358795166,7,582,0.0,0.0954442024230957,1.1187171936035156,1.1427791118621826,1.1561431884765625,1.1860201358795166,37,127,75,41,66,191,
439,1.13087797164917,7,582,0.0,0.09230494499206543,1.0681300163269043,1.0900280475616455,1.1028311252593994,1.13087797164917,37,127,75,41,66,191,
440,1.172302007675171,7,582,0.0,0.09295487403869629,1.1047329902648926,1.128720998764038,1.1420178413391113,1.172302007675171,37,127,75,41,66,191,
441,1.2359838485717773,7,582,0.0,0.09624099731445312,1.1679408550262451,1.1919779777526855,1.2055408954620361,1.2359838485717773,37,127,75,41,66,191,
442,1.2906310558319092,7,582,0.0,0.09658503532409668,1.2221970558166504,1.2465400695800781,1.2603940963745117,1.2906310558319092,37,127,75,41,66,191,
443,1.1779489517211914,7,582,0.0,0.09655404090881348,1.109971046447754,1.1345000267028809,1.1479599475860596,1.1779489517211914,37,127,75,41,66,191,
444,1.1217451095581055,7,582,0.0,0.0976560115814209,1.0530140399932861,1.0777239799499512,1.0914900302886963,1.1217451095581055,37,127,75,41,66,191,
445,1.1505160331726074,7,582,0.0,0.09659481048583984,1.0817618370056152,1.1061029434204102,1.1198840141296387,1.1505160331726074,37,127,75,41,66,191,
446,1.245863914489746,7,582,0.0,0.09655594825744629,1.1786220073699951,1.202543020248413,1.216033935546875,1.245863914489746,37,127,75,41,66,191,
447,1.2190759181976318,7,582,0.0,0.09605002403259277,1.1503009796142578,1.1746759414672852,1.1882460117340088,1.2190759181976318,37,127,75,41,66,191,
448,1.215843915939331,7,582,0.0,0.09778785705566406,1.1471898555755615,1.1716477870941162,1.1865489482879639,1.215843915939331,37,127,75,41,66,191,
449,1.2137839794158936,7,582,0.0,0.0963139533996582,1.1450529098510742,1.1695079803466797,1.1833009719848633,1.2137839794158936,37,127,75,41,66,191,
450,1.2069320678710938,7,582,0.0,0.09700417518615723,1.1386032104492188,1.1630229949951172,1.1768970489501953,1.2069320678710938,37,127,75,41,66,191,
451,1.2080309391021729,7,582,0.0,0.09573101997375488,1.138624906539917,1.163301944732666,1.1772289276123047,1.2080309391021729,37,127,75,41,66,191,
452,1.220357894897461,7,582,0.0,0.0966038703918457,1.1528019905090332,1.1768739223480225,1.1903159618377686,1.220357894897461,37,127,75,41,66,191,
453,1.2150540351867676,7,582,0.0,0.09610104560852051,1.1468441486358643,1.1709799766540527,1.1848571300506592,1.2150540351867676,37,127,75,41,66,191,
454,1.2281701564788818,7,582,0.0,0.09620404243469238,1.1597180366516113,1.1839251518249512,1.1989681720733643,1.2281701564788818,37,127,75,41,66,191,
455,1.1969850063323975,7,582,0.0,0.09157180786132812,1.1307628154754639,1.154088020324707,1.1674649715423584,1.1969850063323975,37,127,75,41,66,191,
456,1.2239060401916504,7,582,0.0,0.09689998626708984,1.1552839279174805,1.179776906967163,1.1935689449310303,1.2239060401916504,37,127,75,41,66,191,
457,1.2186801433563232,7,582,0.0,0.09917211532592773,1.1506249904632568,1.1751070022583008,1.188730001449585,1.2186801433563232,37,127,75,41,66,191,
458,1.190647840499878,7,582,0.0,0.0975189208984375,1.1229808330535889,1.1475210189819336,1.1610949039459229,1.190647840499878,37,127,75,41,66,191,
459,1.1909799575805664,7,582,0.0,0.09785985946655273,1.122101068496704,1.1467769145965576,1.160935878753662,1.1909799575805664,37,127,75,41,66,191,
460,1.1830320358276367,7,582,0.0,0.09951901435852051,1.114264965057373,1.138848066329956,1.1522600650787354,1.1830320358276367,37,127,75,41,66,191,
461,1.173367977142334,7,582,0.0,0.0962209701538086,1.1053450107574463,1.1294000148773193,1.1430578231811523,1.173367977142334,37,127,75,41,66,191,
462,1.1348669528961182,7,582,0.0,0.09998798370361328,1.066627025604248,1.091278076171875,1.1051819324493408,1.1348669528961182,37,127,75,41,66,191,
463,1.1866049766540527,7,582,0.0,0.0965428352355957,1.1179049015045166,1.1422648429870605,1.1561877727508545,1.1866049766540527,37,127,75,41,66,191,
464,1.2312800884246826,7,582,0.0,0.09610199928283691,1.1641700267791748,1.1880550384521484,1.201371192932129,1.2312800884246826,37,127,75,41,66,191,
465,1.2840690612792969,7,582,0.0,0.06815409660339355,1.216886043548584,1.2410149574279785,1.254465103149414,1.2840690612792969,37,127,75,41,66,191,
466,1.1824510097503662,7,582,0.0,0.09485888481140137,1.114825963973999,1.1389520168304443,1.152479887008667,1.1824510097503662,37,127,75,41,66,191,
467,1.2140100002288818,7,582,0.0,0.06958794593811035,1.1470057964324951,1.1707918643951416,1.1845779418945312,1.2140100002288818,37,127,75,41,66,191,
468,1.2041780948638916,7,582,0.0,0.09644603729248047,1.135941982269287,1.1600520610809326,1.1739730834960938,1.2041780948638916,37,127,75,41,66,191,
469,1.2667667865753174,7,582,0.0,0.0913398265838623,1.1993558406829834,1.2225899696350098,1.2361137866973877,1.2667667865753174,37,127,75,41,66,191,
470,1.1653189659118652,7,582,0.0,0.09735608100891113,1.0976130962371826,1.1216139793395996,1.1353349685668945,1.1653189659118652,37,127,75,41,66,191,
471,1.1796867847442627,7,582,0.0,0.09440279006958008,1.1113770008087158,1.1354808807373047,1.149204969406128,1.1796867847442627,37,127,75,41,66,191,
472,1.2435290813446045,7,582,0.0,0.06938815116882324,1.1751389503479004,1.199631929397583,1.2134690284729004,1.2435290813446045,37,127,75,41,66,191,
473,1.1964449882507324,7,582,0.0,0.09248018264770508,1.132007122039795,1.1550521850585938,1.1682331562042236,1.1964449882507324,37,127,75,41,66,191,
474,1.2005829811096191,7,582,0.0,0.09127497673034668,1.1371021270751953,1.1595020294189453,1.1723270416259766,1.2005829811096191,37,127,75,41,66,191,
475,1.2167160511016846,7,582,0.0,0.09734797477722168,1.1479039192199707,1.172071933746338,1.1863749027252197,1.2167160511016846,37,127,75,41,66,191,
476,1.2236487865447998,7,582,0.0,0.09552597999572754,1.155857801437378,1.1811299324035645,1.1960067749023438,1.2236487865447998,37,127,75,41,66,191,
477,1.1778810024261475,7,582,0.0,0.09151887893676758,1.1113669872283936,1.1348068714141846,1.1481518745422363,1.1778810024261475,37,127,75,41,66,191,
478,1.222640037536621,7,582,0.0,0.09248900413513184,1.1594641208648682,1.181818962097168,1.1946229934692383,1.222640037536621,37,127,75,41,66,191,
479,1.1515998840332031,7,582,0.0,0.09727907180786133,1.0841710567474365,1.107917070388794,1.1214399337768555,1.1515998840332031,37,127,75,41,66,191,
480,1.1508820056915283,7,582,0.0,0.09274601936340332,1.086777925491333,1.1093759536743164,1.1227478981018066,1.1508820056915283,37,127,75,41,66,191,
481,1.2099089622497559,7,582,0.0,0.09572005271911621,1.142322063446045,1.1667029857635498,1.1800880432128906,1.2099089622497559,37,127,75,41,66,191,
482,1.126589059829712,7,582,0.0,0.09767413139343262,1.0596389770507812,1.0838890075683594,1.0973091125488281,1.126589059829712,37,127,75,41,66,191,
483,1.197599172592163,7,582,0.0,0.09584617614746094,1.129648208618164,1.1539561748504639,1.1675820350646973,1.197599172592163,37,127,75,41,66,191,
484,1.1893560886383057,7,582,0.0,0.09514498710632324,1.1207759380340576,1.1451330184936523,1.159182071685791,1.1893560886383057,37,127,75,41,66,191,
485,1.1981019973754883,7,582,0.0,0.09622502326965332,1.1307330131530762,1.154599905014038,1.1680760383605957,1.1981019973754883,37,127,75,41,66,191,
486,1.1520140171051025,7,582,0.0,0.09262490272521973,1.0885570049285889,1.1109199523925781,1.124734878540039,1.1520140171051025,37,127,75,41,66,191,
487,1.1853680610656738,7,582,0.0,0.09897685050964355,1.118039846420288,1.1423230171203613,1.1557559967041016,1.1853680610656738,37,127,75,41,66,191,
488,1.118006944656372,7,582,0.0,0.09480500221252441,1.0489599704742432,1.0732429027557373,1.0870370864868164,1.118006944656372,37,127,75,41,66,191,
489,1.169508934020996,7,582,0.0,0.10010600090026855,1.1008329391479492,1.1258740425109863,1.1396019458770752,1.169508934020996,37,127,75,41,66,191,
490,1.167949914932251,7,582,0.0,0.09699010848999023,1.10048508644104,1.1245689392089844,1.1380929946899414,1.167949914932251,37,127,75,41,66,191,
491,1.1557238101959229,7,582,0.0,0.09690999984741211,1.0872209072113037,1.1115679740905762,1.1263179779052734,1.1557238101959229,37,127,75,41,66,191,
492,1.1763970851898193,7,582,0.0,0.0923609733581543,1.1133460998535156,1.1354050636291504,1.148163080215454,1.1763970851898193,37,127,75,41,66,191,
493,1.237534999847412,7,582,0.0,0.09575700759887695,1.1677608489990234,1.192431926727295,1.2062129974365234,1.237534999847412,37,127,75,41,66,191,
494,1.2286770343780518,7,582,0.0,0.09563803672790527,1.161102056503296,1.1853539943695068,1.1988420486450195,1.2286770343780518,37,127,75,41,66,191,
495,1.2198331356048584,7,582,0.0,0.09826493263244629,1.1507189273834229,1.1749241352081299,1.188486099243164,1.2198331356048584,37,127,75,41,66,191,
496,1.2261290550231934,7,582,0.0,0.09700703620910645,1.1579408645629883,1.182494878768921,1.1960530281066895,1.2261290550231934,37,127,75,41,66,191,
497,1.280189037322998,7,582,0.0,0.09626102447509766,1.2111859321594238,1.2356619834899902,1.2496318817138672,1.280189037322998,37,127,75,41,66,191,
498,1.1852519512176514,7,582,0.0,0.0705571174621582,1.1166300773620605,1.141042947769165,1.154716968536377,1.1852519512176514,37,127,75,41,66,191,
499,1.2272708415985107,7,582,0.0,0.0964658260345459,1.1583888530731201,1.1828148365020752,1.196936845779419,1.2272708415985107,37,127,75,41,66,191,
500,1.2604248523712158,7,582,0.0,0.09433603286743164,1.1910820007324219,1.2157340049743652,1.2294528484344482,1.2604248523712158,37,127,75,41,66,191,
501,1.2014520168304443,7,582,0.0,0.09134507179260254,1.135134220123291,1.1588060855865479,1.172119140625,1.2014520168304443,37,127,75,41,66,191,
502,1.2168409824371338,7,582,0.0,0.09673786163330078,1.1481399536132812,1.172245979309082,1.1872859001159668,1.2168409824371338,37,127,75,41,66,191,
503,1.191295862197876,7,582,0.0,0.09186387062072754,1.126615047454834,1.149690866470337,1.1630609035491943,1.191295862197876,37,127,75,41,66,191,
504,1.22353196144104,7,582,0.0,0.09380388259887695,1.1549057960510254,1.178999900817871,1.193342924118042,1.22353196144104,37,127,75,41,66,191,
505,1.226891040802002,7,582,0.0,0.0962221622467041,1.1601650714874268,1.1836600303649902,1.1971001625061035,1.226891040802002,37,127,75,41,66,191,
506,1.2346301078796387,7,582,0.0,0.09639501571655273,1.1659650802612305,1.1902830600738525,1.2040178775787354,1.2346301078796387,37,127,75,41,66,191,
507,1.1717870235443115,7,582,0.0,0.09674692153930664,1.1037108898162842,1.1278479099273682,1.1417999267578125,1.1717870235443115,37,127,75,41,66,191,
508,1.114246129989624,7,582,0.0,0.09384703636169434,1.0463790893554688,1.0703670978546143,1.0841610431671143,1.114246129989624,37,127,75,41,66,191,
509,1.1150999069213867,7,582,0.0,0.09726405143737793,1.0470259189605713,1.0716500282287598,1.0852711200714111,1.1150999069213867,37,127,75,41,66,191,
510,1.132321834564209,7,582,0.0,0.09705185890197754,1.0643739700317383,1.0887389183044434,1.102362871170044,1.132321834564209,37,127,75,41,66,191,
511,1.1585450172424316,7,582,0.0,0.09654998779296875,1.0908660888671875,1.1154680252075195,1.1288180351257324,1.1585450172424316,37,127,75,41,66,191,
512,1.2174959182739258,7,582,0.0,0.09616303443908691,1.148770809173584,1.1732678413391113,1.1870789527893066,1.2174959182739258,37,127,75,41,66,191,
513,1.2781670093536377,7,582,0.0,0.09484291076660156,1.208806037902832,1.2334790229797363,1.247222900390625,1.2781670093536377,37,127,75,41,66,191,
514,1.2298219203948975,7,582,0.0,0.09720110893249512,1.1616039276123047,1.185758113861084,1.1995820999145508,1.2298219203948975,37,127,75,41,66,191,
515,1.1820251941680908,7,582,0.0,0.09479522705078125,1.1142361164093018,1.1381151676177979,1.1519501209259033,1.1820251941680908,37,127,75,41,66,191,
516,1.1885461807250977,7,582,0.0,0.09083795547485352,1.122473955154419,1.1455471515655518,1.1590111255645752,1.1885461807250977,37,127,75,41,66,191,
517,1.2622299194335938,7,582,0.0,0.10010790824890137,1.194389820098877,1.219040870666504,1.2326679229736328,1.2622299194335938,37,127,75,41,66,191,
518,1.1394729614257812,7,582,0.0,0.09768986701965332,1.0682117938995361,1.0936789512634277,1.1078598499298096,1.1394729614257812,37,127,75,41,66,191,
519,1.1291038990020752,7,582,0.0,0.09708189964294434,1.060161828994751,1.084751844406128,1.0986478328704834,1.1291038990020752,37,127,75,41,66,191,
520,1.1494231224060059,7,582,0.0,0.09479498863220215,1.0815789699554443,1.105558156967163,1.1193490028381348,1.1494231224060059,37,127,75,41,66,191,
521,1.1380228996276855,7,582,0.0,0.09937906265258789,1.0700719356536865,1.0945138931274414,1.108170986175537,1.1380228996276855,37,127,75,41,66,191,
522,1.190053939819336,7,582,0.0,0.09674906730651855,1.1216509342193604,1.1458508968353271,1.159364938735962,1.190053939819336,37,127,75,41,66,191,
523,1.1374189853668213,7,582,0.0,0.09186005592346191,1.0704030990600586,1.0935730934143066,1.1074421405792236,1.1374189853668213,37,127,75,41,66,191,
524,1.2229478359222412,7,582,0.0,0.09658384323120117,1.154876947402954,1.1790618896484375,1.192978858947754,1.2229478359222412,37,127,75,41,66,191,
525,1.2156388759613037,7,582,0.0,0.09565997123718262,1.1457128524780273,1.1704909801483154,1.1849160194396973,1.2156388759613037,37,127,75,41,66,191,
526,1.2391750812530518,7,582,0.0,0.07068800926208496,1.1715240478515625,1.1955559253692627,1.2092881202697754,1.2391750812530518,37,127,75,41,66,191,
527,1.1811091899871826,7,582,0.0,0.09557318687438965,1.1126480102539062,1.1369290351867676,1.1506781578063965,1.1811091899871826,37,127,75,41,66,191,
528,1.185439109802246,7,582,0.0,0.09790420532226562,1.1177141666412354,1.1421351432800293,1.1567010879516602,1.185439109802246,37,127,75,41,66,191,
529,1.1733689308166504,7,582,0.0,0.09638810157775879,1.1033470630645752,1.1277949810028076,1.1436691284179688,1.1733689308166504,37,127,75,41,66,191,
530,1.160660982131958,7,582,0.0,0.09752607345581055,1.0931341648101807,1.1172161102294922,1.130946159362793,1.160660982131958,37,127,75,41,66,191,
531,1.1638398170471191,7,582,0.0,0.09518790245056152,1.0948588848114014,1.1192939281463623,1.1333677768707275,1.1638398170471191,37,127,75,41,66,191,
532,1.115731954574585,7,582,0.0,0.09656715393066406,1.0473761558532715,1.0716280937194824,1.0855369567871094,1.115731954574585,37,127,75,41,66,191,
533,1.1730270385742188,7,582,0.0,0.09676098823547363,1.1034929752349854,1.1281299591064453,1.1428000926971436,1.1730270385742188,37,127,75,41,66,191,
534,1.174177885055542,7,582,0.0,0.0944209098815918,1.1055819988250732,1.1299200057983398,1.1437950134277344,1.174177885055542,37,127,75,41,66,191,
535,1.187619924545288,7,582,0.0,0.09730792045593262,1.1185548305511475,1.1429729461669922,1.1568329334259033,1.187619924545288,37,127,75,41,66,191,
536,1.2133188247680664,7,582,0.0,0.09392189979553223,1.1448187828063965,1.1688978672027588,1.182701826095581,1.2133188247680664,37,127,75,41,66,191,
537,1.207392930984497,7,582,0.0,0.0914311408996582,1.1409480571746826,1.164402961730957,1.1778619289398193,1.207392930984497,37,127,75,41,66,191,
538,1.2195298671722412,7,582,0.0,0.09750485420227051,1.150805950164795,1.1748309135437012,1.188598871231079,1.2195298671722412,37,127,75,41,66,191,
539,1.1983110904693604,7,582,0.0,0.09631991386413574,1.1302530765533447,1.1545250415802002,1.1682720184326172,1.1983110904693604,37,127,75,41,66,191,
540,1.214709997177124,7,582,0.0,0.09730887413024902,1.1456818580627441,1.1702320575714111,1.1840839385986328,1.214709997177124,37,127,75,41,66,191,
541,1.191422939300537,7,582,0.0,0.09232306480407715,1.1277940273284912,1.1503779888153076,1.1631889343261719,1.191422939300537,37,127,75,41,66,191,
542,1.2015020847320557,7,582,0.0,0.09648609161376953,1.1341419219970703,1.1583170890808105,1.1716389656066895,1.2015020847320557,37,127,75,41,66,191,
543,1.210913896560669,7,582,0.0,0.09563088417053223,1.142007827758789,1.1666040420532227,1.1804590225219727,1.210913896560669,37,127,75,41,66,191,
544,1.20003080368042,7,582,0.0,0.09255599975585938,1.1361539363861084,1.1587707996368408,1.1726219654083252,1.20003080368042,37,127,75,41,66,191,
545,1.196969985961914,7,582,0.0,0.09722018241882324,1.1301181316375732,1.153681993484497,1.1671011447906494,1.196969985961914,37,127,75,41,66,191,
546,1.057708978652954,7,582,0.0,0.09500908851623535,0.9891281127929688,1.0133869647979736,1.0271389484405518,1.057708978652954,37,127,75,41,66,191,
547,1.2738821506500244,7,582,0.0,0.09579014778137207,1.2055630683898926,1.229675054550171,1.2432329654693604,1.2738821506500244,37,127,75,41,66,191,
548,1.1928319931030273,7,582,0.0,0.0971839427947998,1.124328851699829,1.1489148139953613,1.1628038883209229,1.1928319931030273,37,127,75,41,66,191,
549,1.199389934539795,7,582,0.0,0.07022285461425781,1.1321320533752441,1.155998945236206,1.1692540645599365,1.199389934539795,37,127,75,41,66,191,
550,1.1986019611358643,7,582,0.0,0.096160888671875,1.1304309368133545,1.1544818878173828,1.1682839393615723,1.1986019611358643,37,127,75,41,66,191,
551,1.1747779846191406,7,582,0.0,0.0964961051940918,1.1061201095581055,1.1306681632995605,1.1444809436798096,1.1747779846191406,37,127,75,41,66,191,
552,1.1227490901947021,7,582,0.0,0.0964810848236084,1.0549519062042236,1.0789189338684082,1.0929229259490967,1.1227490901947021,37,127,75,41,66,191,
553,1.1844568252563477,7,582,0.0,0.09773087501525879,1.1161668300628662,1.1404738426208496,1.1541779041290283,1.1844568252563477,37,127,75,41,66,191,
554,1.1536688804626465,7,582,0.0,0.09396982192993164,1.0857958793640137,1.1097707748413086,1.123539924621582,1.1536688804626465,37,127,75,41,66,191,
555,1.2157320976257324,7,582,0.0,0.09150505065917969,1.1522481441497803,1.174591064453125,1.1873371601104736,1.2157320976257324,37,127,75,41,66,191,
556,1.2292490005493164,7,582,0.0,0.09815096855163574,1.163187026977539,1.1865968704223633,1.1999928951263428,1.2292490005493164,37,127,75,41,66,191,
557,1.2052860260009766,7,582,0.0,0.09117889404296875,1.139737844467163,1.1628739833831787,1.1762018203735352,1.2052860260009766,37,127,75,41,66,191,
558,1.2276201248168945,7,582,0.0,0.0971531867980957,1.159559965133667,1.1838650703430176,1.1974241733551025,1.2276201248168945,37,127,75,41,66,191,
559,1.2049908638000488,7,582,0.0,0.0915520191192627,1.1381218433380127,1.161510944366455,1.1751508712768555,1.2049908638000488,37,127,75,41,66,191,
560,1.2223920822143555,7,582,0.0,0.09268307685852051,1.1593050956726074,1.1814570426940918,1.1941709518432617,1.2223920822143555,37,127,75,41,66,191,
561,1.2309181690216064,7,582,0.0,0.09710097312927246,1.1626641750335693,1.187209129333496,1.2005770206451416,1.2309181690216064,37,127,75,41,66,191,
562,1.2173540592193604,7,582,0.0,0.09612894058227539,1.1506328582763672,1.1745588779449463,1.1883580684661865,1.2173540592193604,37,127,75,41,66,191,
563,1.2306702136993408,7,582,0.0,0.0970611572265625,1.161933183670044,1.1863071918487549,1.1999192237854004,1.2306702136993408,37,127,75,41,66,191,
564,1.1966590881347656,7,582,0.0,0.09617805480957031,1.1282391548156738,1.1526870727539062,1.1663501262664795,1.1966590881347656,37,127,75,41,66,191,
565,1.1287438869476318,7,582,0.0,0.09572601318359375,1.0587730407714844,1.0839359760284424,1.0978038311004639,1.1287438869476318,37,127,75,41,66,191,
566,1.1834948062896729,7,582,0.0,0.09682488441467285,1.1162028312683105,1.1400079727172852,1.152195930480957,1.1834948062896729,37,127,75,41,66,191,
567,1.1632790565490723,7,582,0.0,0.09281802177429199,1.099992036819458,1.1222538948059082,1.1347670555114746,1.1632790565490723,37,127,75,41,66,191,
568,1.2624399662017822,7,582,0.0,0.09619402885437012,1.1927621364593506,1.2173950672149658,1.231266975402832,1.2624399662017822,37,127,75,41,66,191,
569,1.2183959484100342,7,582,0.0,0.09533286094665527,1.1507539749145508,1.1748738288879395,1.1885969638824463,1.2183959484100342,37,127,75,41,66,191,
570,1.2114670276641846,7,582,0.0,0.0954749584197998,1.1438000202178955,1.1678578853607178,1.181298017501831,1.2114670276641846,37,127,75,41,66,191,
571,1.207463026046753,7,582,0.0,0.09636688232421875,1.1397027969360352,1.163640022277832,1.1776390075683594,1.207463026046753,37,127,75,41,66,191,
572,1.1956100463867188,7,582,0.0,0.09652590751647949,1.126305103302002,1.150404930114746,1.1642930507659912,1.1956100463867188,37,127,75,41,66,191,
573,1.1916890144348145,7,582,0.0,0.0962679386138916,1.122892141342163,1.1471030712127686,1.1608891487121582,1.1916890144348145,37,127,75,41,66,191,
574,1.1714439392089844,7,582,0.0,0.09575200080871582,1.1024389266967773,1.1266670227050781,1.1420519351959229,1.1714439392089844,37,127,75,41,66,191,
575,1.2393648624420166,7,582,0.0,0.0998079776763916,1.1713438034057617,1.195518970489502,1.2089297771453857,1.2393648624420166,37,127,75,41,66,191,
576,1.2353050708770752,7,582,0.0,0.09682512283325195,1.1677441596984863,1.1916379928588867,1.204348087310791,1.2353050708770752,37,127,75,41,66,191,
577,1.2428860664367676,7,582,0.0,0.09577322006225586,1.1738920211791992,1.198559045791626,1.2122809886932373,1.2428860664367676,37,127,75,41,66,191,
578,1.2553582191467285,7,582,0.0,0.09669303894042969,1.188270092010498,1.212482213973999,1.225985050201416,1.2553582191467285,37,127,75,41,66,191,
579,1.2026729583740234,7,582,0.0,0.09244799613952637,1.1394009590148926,1.1616711616516113,1.1744720935821533,1.2026729583740234,37,127,75,41,66,191,
580,1.2009730339050293,7,582,0.0,0.06641006469726562,1.1332199573516846,1.1573960781097412,1.1708059310913086,1.2009730339050293,37,127,75,41,66,191,
581,1.1959128379821777,7,582,0.0,0.09372687339782715,1.1277108192443848,1.1523399353027344,1.1660099029541016,1.1959128379821777,37,127,75,41,66,191,
582,1.1827490329742432,7,582,0.0,0.09726285934448242,1.1154859066009521,1.1395268440246582,1.1530728340148926,1.1827490329742432,37,127,75,41,66,191,
583,1.2013819217681885,7,582,0.0,0.09617996215820312,1.1332957744598389,1.1574428081512451,1.17112398147583,1.2013819217681885,37,127,75,41,66,191,
584,1.2088429927825928,7,582,0.0,0.0976719856262207,1.139827013015747,1.1640429496765137,1.177790880203247,1.2088429927825928,37,127,75,41,66,191,
585,1.1757521629333496,7,582,0.0,0.09140515327453613,1.112518072128296,1.1348390579223633,1.1476740837097168,1.1757521629333496,37,127,75,41,66,191,
586,1.1937329769134521,7,582,0.0,0.09756302833557129,1.1249909400939941,1.1494660377502441,1.1632349491119385,1.1937329769134521,37,127,75,41,66,191,
587,1.235651969909668,7,582,0.0,0.09645986557006836,1.1678869724273682,1.1922259330749512,1.2057509422302246,1.235651969909668,37,127,75,41,66,191,
588,1.2276759147644043,7,582,0.0,0.0980989933013916,1.1585240364074707,1.1828389167785645,1.196789026260376,1.2276759147644043,37,127,75,41,66,191,
589,1.2394740581512451,7,582,0.0,0.0987248420715332,1.1715610027313232,1.1957659721374512,1.2088539600372314,1.2394740581512451,37,127,75,41,66,191,
590,1.1991651058197021,7,582,0.0,0.09282994270324707,1.1356220245361328,1.1580259799957275,1.1707470417022705,1.1991651058197021,37,127,75,41,66,191,
591,1.1730759143829346,7,582,0.0,0.09200692176818848,1.1090898513793945,1.1314148902893066,1.1453847885131836,1.1730759143829346,37,127,75,41,66,191,
592,1.1926250457763672,7,582,0.0,0.06889796257019043,1.1266961097717285,1.1500680446624756,1.1636309623718262,1.1926250457763672,37,127,75,41,66,191,
593,1.1940858364105225,7,582,0.0,0.09715104103088379,1.1243369579315186,1.149242877960205,1.163559913635254,1.1940858364105225,37,127,75,41,66,191,
